716   J1400-6325      210.190375    -63.428500
717   J1401-6357      210.468667    -63.962650
718   J1402-5124      210.737500    -51.400000
719   J1403-6310      210.808333    -63.174167
720   J1403-7646      210.767083    -76.782639
721   J1404+1159      211.154004     11.987600
722   J1405-42        211.450000    -42.550000
723   J1405-4656      211.339273    -46.933975
724   J1405-5641      211.301708    -56.690056
725   J1406-5806      211.505000    -58.108889
726   J1406-6121      211.708500    -61.357750
727   J1407-6048      211.994333    -60.816333
728   J1407-6153      211.985417    -61.899722
729   J1409-6953      212.320417    -69.892889
730   J1410-6132      212.600000    -61.533333
731   J1410-7404      212.530708    -74.081478
732   J1411+2551      212.828608     25.852331
733   J1412-6111      213.248417    -61.191806
734   J1412-6145      213.032042    -61.758000
735   J1412+7922      213.232667     79.367694
736   J1413-6141      213.291125    -61.686944
737   J1413-6205      213.374583    -62.093889
738   J1413-6222      213.272792    -62.374389
739   J1413-6307      213.380483    -63.126514
740   J1414-6802      213.607083    -68.049444
741   J1415-6621      213.880292    -66.353389
742   J1416-5033      214.185833    -50.554722
743   J1416-6037      214.127458    -60.633194
744   J1417-4402      214.377500    -44.049278
745   J1418-3921      214.709513    -39.355142
746   J1418-5945      214.634583    -59.750000
747   J1418-6058      214.677917    -60.963611
748   J1420-5416      215.121250    -54.273056
749   J1420-5625      215.012758    -56.431944
750   J1420-6048      215.034321    -60.804564
751   J1421-4409      215.337353    -44.151261
752   J1422-6138      215.612792    -61.641111
753   J1423-6953      215.861625    -69.895228
754   J1424-5556      216.053167    -55.937194
755   J1424-56        216.095833    -56.679722
756   J1424-5822      216.133792    -58.382222
757   J1424-6438      216.246667    -64.636111
758   J1425-5723      216.402333    -57.391889
759   J1425-5759      216.496292    -57.986167
760   J1425-6210      216.282083    -62.168028
761   J1427-4158      216.961542    -41.982306
762   J1428-5530      217.109571    -55.513944
763   J1429-5911      217.494167    -59.193500
764   J1429-5935      217.357917    -59.599694
765   J1430-6623      217.670300    -66.384733
766   J1431-4715      217.935907    -47.257659
767   J1431-5740      217.764564    -57.669908
768   J1432-5032      218.217792    -50.538139
769   J1433+00        218.375000      0.466667
770   J1433-6038      218.304917    -60.642972
771   J1434-6006      218.522083    -60.108056
772   J1434-6029      218.662917    -60.496944
773   J1434+7257      218.498904     72.957364
774   J1435-5954      218.751500    -59.913667
775   J1435-6100      218.834485    -61.016099
776   J1437-5959      219.257958    -59.983722
777   J1437-6146      219.313792    -61.767222
778   J1439-5501      219.915592    -55.023228
779   J1439+76        219.750000     76.916667
780   J1440-6344      220.130446    -63.746556
781   J1441-6137      220.434583    -61.623333
782   J1443-5122      220.862375    -51.373889
783   J1444-5941      221.193750    -59.688611
784   J1444-6026      221.025083    -60.435944
785   J1446-4701      221.648808    -47.024102
786   J1449-5846      222.355958    -58.777889
787   J1452-5851      223.219083    -58.853694
788   J1452-6036      223.216242    -60.608708
789   J1453+1902      223.440497     19.036701
790   J1453-6413      223.386404    -64.220997
791   J1454-5846      223.545450    -58.776317
792   J1455-3330      223.949876    -33.512885
793   J1455-59        223.775000    -59.383333
794   J1456-48        224.000000    -48.000000
795   J1456-6843      224.000658    -68.727569
796   J1457-5122      224.417458    -51.381389
797   J1457-5900      224.412500    -59.014167
798   J1457-5902      224.382917    -59.034444
799   J1459-6053      224.874958    -60.889083
800   J1501-0046      225.437316     -0.773200
801   J1501-5637      225.462500    -56.630000
802   J1502-5653      225.739121    -56.894225
803   J1502-5828      225.682500    -58.478333
804   J1502-6128      225.624333    -61.480639
805   J1502-6752      225.577562    -67.871322
806   J1503+2111      225.977500     21.185917
807   J1504-5621      226.204750    -56.358889
808   J1506-5158      226.664583    -51.969444
809   J1507-4352      226.892417    -43.867556
810   J1507-6640      226.952750    -66.682528
811   J1509+5531      227.356791     55.525665
812   J1509-5850      227.363042    -58.848917
813   J1509-6015      227.281250    -60.255167
814   J1510-4422      227.703750    -44.368611
815   J1511-5414      227.963783    -54.244528
816   J1511-5835      227.779167    -58.591111
817   J1512-5431      228.023750    -54.521944
818   J1512-5759      228.179275    -57.999944
819   J1513-5739      228.495792    -57.650389
820   J1513-5908      228.481750    -59.135833
821   J1513-5946      228.436583    -59.775528
822   J1514-4834      228.560667    -48.572083
823   J1514-4946      228.579642    -49.770977
824   J1514-5925      228.746250    -59.428694
825   J1515-5720      228.788750    -57.346944
826   J1517-4356      229.363917    -43.938306
827   J1517-4636      229.372400    -46.600167
828   J1518+0204A     229.638823      2.090986
829   J1518+0204B     229.631075      2.087631
830   J1518+0204C     229.636620      2.079949
831   J1518+0204D     229.641667      2.082778
832   J1518+0204E     229.641667      2.082778
833   J1518-0627      229.746293     -6.452139
834   J1518+4904      229.569996     49.076181
835   J1518-5415      229.556250    -54.262500
836   J1519-5734      229.948292    -57.570444
837   J1519-6106      229.899208    -61.115167
838   J1519-6308      229.789833    -63.138750
839   J1522-5525      230.527917    -55.421528
840   J1522-5735      230.522083    -57.583333
841   J1522-5829      230.676125    -58.484083
842   J1524-5625      231.207750    -56.423167
843   J1524-5706      231.089292    -57.109722
844   J1524-5819      231.102708    -58.320583
845   J1525-5417      231.368125    -54.288889
846   J1525-5523      231.400267    -55.390889
847   J1525-5545      231.367225    -55.763845
848   J1525-5605      231.422708    -56.086944
849   J1526-5633      231.671667    -56.561944
850   J1527-3931      231.995542    -39.526389
851   J1527-5552      231.920417    -55.868611
852   J1528-3146      232.145643    -31.768566
853   J1528-4109      232.033471    -41.158000
854   J1528-5547      232.163250    -55.789722
855   J1528-5838      232.101250    -58.633611
856   J1529-3828      232.312944    -38.479403
857   J1529-5355      232.490000    -53.926667
858   J1529-5611      232.399167    -56.191389
859   J1530-5327      232.611958    -53.465639
860   J1530-63        232.716667    -63.725833
861   J1531-4012      232.783542    -40.208583
862   J1531-5610      232.866292    -56.181944
863   J1532+2745      233.043185     27.763721
864   J1532-5308      233.147917    -53.135000
865   J1532-56        233.075000    -56.533333
866   J1534-4428      233.716667    -44.469278
867   J1534-46        233.533333    -46.233333
868   J1534-5334      233.534875    -53.572028
869   J1534-5405      233.639958    -54.094361
870   J1535-4114      233.821125    -41.234194
871   J1535-4415      233.983000    -44.252333
872   J1535-5450      233.992750    -54.840556
873   J1535-5848      233.819833    -58.807694
874   J1536-3602      234.072425    -36.049667
875   J1536-4948      234.000000    -49.800000
876   J1536-5433      234.020083    -54.554167
877   J1536-5907      234.073833    -59.117667
878   J1537+1155      234.291507     11.932065
879   J1537-4912      234.367500    -49.200833
880   J1537-5153      234.315542    -51.885000
881   J1537-5645      234.462500    -56.751111
882   J1538+2345      234.525292     23.751111
883   J1538-5438      234.703958    -54.638056
884   J1538-5519      234.670125    -55.329444
885   J1538-5551      234.687625    -55.860250
886   J1538-5621      234.680375    -56.365417
887   J1538-5638      234.523750    -56.636667
888   J1538-5732      234.575750    -57.541472
889   J1538-5750      234.535042    -57.838083
890   J1539-4828      234.920167    -48.482500
891   J1539-5521      234.783208    -55.353111
892   J1539-5626      234.808167    -56.440389
893   J1539-6322      234.852917    -63.381444
894   J1540-5736      235.245917    -57.615833
895   J1541-42        235.479167    -42.313889
896   J1541-5535      235.456667    -55.583611
897   J1542-5034      235.689463    -50.567056
898   J1542-5133      235.583042    -51.559722
899   J1542-5303      235.727125    -53.061389
900   J1543-0620      235.875658     -6.345903
901   J1543+0929      235.911771      9.487872
902   J1543-5013      235.992708    -50.232778
903   J1543-5149      235.933958    -51.831857
904   J1543-5459      235.984375    -54.987139
905   J1544+4937      236.018697     49.632015
906   J1544-5308      236.249350    -53.146250
907   J1545-4550      236.483108    -45.843758
908   J1546-3747A     236.514333    -37.786139
909   J1546-5302      236.530833    -53.039722
910   J1546-59        236.500000    -59.000000
911   J1547-0944      236.941908     -9.735500
912   J1547-5750      236.877500    -57.841500
913   J1547-5839      236.895792    -58.652722
914   J1548-4821      237.096917    -48.363806
915   J1548-4927      237.081125    -49.461222
916   J1548-5607      237.183458    -56.126083
917   J1549+2113      237.420588     21.224139
918   J1549-4848      237.338142    -48.810400
919   J1549-57        237.270833    -57.360278
920   J1549-5722      237.449583    -57.367222
921   J1550-5242      237.512292    -52.701944
922   J1550-5317      237.520000    -53.289167
923   J1550-5418      237.725516    -54.306698
924   J1551-0658      237.780063     -6.968472
925   J1551-4424      237.950083    -44.411667
926   J1551-5310      237.921875    -53.183222
927   J1552-4937      238.055295    -49.630484
928   J1552+5437      238.222213     54.618274
929   J1552-62        238.158333    -62.241944
930   J1553-5456      238.498333    -54.935000
931   J1554+18        238.570833     18.066667
932   J1554-5209      238.613125    -52.160639
933   J1554-5512      238.668750    -55.209167
934   J1555-0515      238.917071     -5.265944
935   J1555-2341      238.888268    -23.686075
936   J1555-3134      238.824800    -31.572250
937   J1556+01        239.000000      1.133333
938   J1556-5358      239.214583    -53.981944
939   J1557-4258      239.251075    -42.970183
940   J1558-5419      239.672708    -54.323889
941   J1558-5756      239.627208    -57.940583
942   J1559-44        239.750000    -44.000000
943   J1559-4438      239.923026    -44.646084
944   J1559-5545      239.838750    -55.761111
945   J1600-3053      240.216263    -30.897055
946   J1600-5044      240.220962    -50.739156
947   J1600-5751      240.083042    -57.854083
948   J1600-5916      240.145833    -59.283056
949   J1601-50        240.350000    -50.383333
950   J1601-5244      240.363750    -52.735833
951   J1601-5335      240.478792    -53.595333
952   J1602-4957      240.575833    -49.958889
953   J1602-5100      240.578333    -51.000556
954   J1603+18        240.891667     18.850000
955   J1603-2531      240.770389    -25.529819
956   J1603-2712      240.783597    -27.224337
957   J1603-3539      240.973737    -35.665861
958   J1603-5657      240.881083    -56.962275
959   J1603-7202      240.898656    -72.042425
960   J1604-31        241.100000    -31.650000
961   J1604-44        241.133333    -44.716667
962   J1604-4718      241.122542    -47.313306
963   J1604-4909      241.095829    -49.166206
964   J1604-7203      241.121571    -72.058461
965   J1605+3249      241.327167     32.821667
966   J1605-5215      241.329167    -52.263333
967   J1605-5257      241.317917    -52.959444
968   J1607-0032      241.800431     -0.544675
969   J1607-5140      241.955417    -51.671111
970   J1607-6449      241.952962    -64.828633
971   J1609-1930      242.272292    -19.502222
972   J1609-4616      242.421375    -46.272917
973   J1609-5158      242.361250    -51.971667
974   J1610-1322      242.678228    -13.372864
975   J1610-17        242.545833    -17.833333
976   J1610-5006      242.684583    -50.111722
977   J1610-5303      242.553417    -53.063611
978   J1611-01        242.750000     -1.466667
979   J1611-4811      242.761250    -48.194167
980   J1611-4949      242.944292    -49.832556
981   J1611-5209      242.763333    -52.156556
982   J1611-5847      242.963804    -58.795092
983   J1612+2008      243.097633     20.138425
984   J1612-2408      243.108583    -24.134444
985   J1612-49        243.225000    -49.450000
986   J1612-5136      243.002500    -51.615000
987   J1612-55        243.025000    -55.150000
988   J1612-5805      243.115900    -58.091444
989   J1613-4714      243.370958    -47.240500
990   J1613-5211      243.426917    -52.189167
991   J1613-5234      243.489542    -52.571389
992   J1614+0737      243.670444      7.625283
993   J1614-2230      243.652114    -22.508686
994   J1614-23        243.500000    -23.250000
995   J1614-38        243.679167    -38.770833
996   J1614-3937      243.630112    -39.624667
997   J1614-5048      243.547042    -50.800972
998   J1614-5144      243.690417    -51.746944
999   J1614-5402      243.709917    -54.046389
1000  J1615-2940      243.970146    -29.671042
1001  J1615-5444      243.754962    -54.742333
1002  J1615-5537      243.918458    -55.616806
1003  J1616-5017      244.124542    -50.287472
1004  J1616-5109      244.128750    -51.154722
1005  J1616-5208      244.097500    -52.146667
1006  J1617-4216      244.347417    -42.283056
1007  J1617-4608      244.396271    -46.143472
1008  J1617-5055      244.372083    -50.920333
1009  J1618-3921      244.578437    -39.350504
1010  J1618-4723      244.528333    -47.388639
1011  J1619-42        244.775000    -42.033333
1012  J1620-4927      245.173000    -49.460306
1013  J1620-5414      245.060167    -54.247694
1014  J1621-5039      245.269625    -50.663500
1015  J1621-5243      245.482500    -52.728889
1016  J1622-3751      245.519083    -37.853861
1017  J1622-4332      245.689450    -43.541167
1018  J1622-4347      245.625250    -43.789278
1019  J1622-4802      245.696625    -48.036972
1020  J1622-4845      245.522708    -48.774722
1021  J1622-4944      245.656250    -49.741667
1022  J1622-4950      245.686667    -49.848444
1023  J1622-6617      245.515284    -66.288049
1024  J1623-0841      245.927845     -8.693500
1025  J1623-0908      245.823652     -9.147003
1026  J1623-2631      245.909257    -26.531602
1027  J1623-4256      245.951417    -42.947778
1028  J1623-4949      245.978333    -49.817778
1029  J1623-5005      245.767125    -50.087528
1030  J1624-4041      246.041363    -40.691583
1031  J1624-4411      246.089004    -44.192722
1032  J1624-4613      246.077917    -46.217222
1033  J1624-4721      246.228708    -47.357500
1034  J1625-4048      246.293042    -40.805972
1035  J1625-4904      246.325208    -49.076000
1036  J1625-4913      246.318375    -49.229056
1037  J1626-44        246.750000    -44.366667
1038  J1626-4537      246.704083    -45.623778
1039  J1626-4807      246.677083    -48.131667
1040  J1626-6621      246.528546    -66.354242
1041  J1627+1419      246.828163     14.322417
1042  J1627-4706      246.869792    -47.113944
1043  J1627-4845      246.793083    -48.752222
1044  J1627-49        246.925000    -49.900000
1045  J1627-51        246.875000    -51.133333
1046  J1627-5547      246.837833    -55.797889
1047  J1627-5936      246.969125    -59.615361
1048  J1627+86        246.750000     86.900000
1049  J1628-3205      247.029167    -32.096917
1050  J1628-4804      247.111792    -48.083056
1051  J1628-4828      247.128750    -48.478333
1052  J1629-3636      247.399208    -36.603611
1053  J1629+43        247.250000     43.983333
1054  J1629-6902      247.286544    -69.045915
1055  J1630+37        247.500000     37.000000
1056  J1630-4719      247.510292    -47.328333
1057  J1630-4733      247.656125    -47.551389
1058  J1631-1612      247.968625    -16.214444
1059  J1631-4155      247.826375    -41.917694
1060  J1632-1013      248.225833    -10.221667
1061  J1632-4509      248.058333    -45.152500
1062  J1632-4621      248.207554    -46.363500
1063  J1632-4757      248.069667    -47.959528
1064  J1632-4818      248.165583    -48.314611
1065  J1633-2009      248.480417    -20.169167
1066  J1633-4453      248.446033    -44.885500
1067  J1633-4805      248.272500    -48.093333
1068  J1633-5015      248.250429    -50.252250
1069  J1634-49        248.625000    -49.866667
1070  J1634-5107      248.520792    -51.129333
1071  J1634-5640      248.579875    -56.680194
1072  J1635-1511      248.947333    -15.197778
1073  J1635+2418      248.857424     24.313144
1074  J1635-26        248.966667    -26.271389
1075  J1635-4513      248.980833    -45.224167
1076  J1635-4735      248.966017    -47.589808
1077  J1635-4944      248.980833    -49.743333
1078  J1635-5954      248.787833    -59.911389
1079  J1636-4440      249.068875    -44.673611
1080  J1636-4803      249.133333    -48.065278
1081  J1636-4933      249.229792    -49.552778
1082  J1637-4335      249.486667    -43.595000
1083  J1637-4450      249.471458    -44.840639
1084  J1637-4553      249.494625    -45.890917
1085  J1637-46        249.400000    -46.216667
1086  J1637-4642      249.307375    -46.704167
1087  J1637-4721      249.297500    -47.350833
1088  J1637-4816      249.494500    -48.270000
1089  J1638-3815      249.655621    -38.250944
1090  J1638-3951      249.564833    -39.866389
1091  J1638-42        249.629167    -42.565556
1092  J1638-4344      249.720333    -43.734444
1093  J1638-44        249.575000    -44.666667
1094  J1638-4417      249.692587    -44.284333
1095  J1638-4608      249.595750    -46.136556
1096  J1638-4725      249.553917    -47.425556
1097  J1638-5226      249.749833    -52.449278
1098  J1639-4359      249.778542    -43.997778
1099  J1639-4604      249.838337    -46.075861
1100  J1640+2224      250.069771     22.402451
1101  J1640-4631      250.181333    -46.526500
1102  J1640-4648      250.198417    -46.812500
1103  J1640-4715      250.054958    -47.259806
1104  J1640-4951      250.181500    -49.850583
1105  J1641-2347      250.325167    -23.793333
1106  J1641+3627A     250.420333     36.454289
1107  J1641+3627B     250.420833     36.460278
1108  J1641+3627C     250.420833     36.460278
1109  J1641+3627D     250.420833     36.460278
1110  J1641+3627E     250.420833     36.460278
1111  J1643-1224      250.909008    -12.416299
1112  J1643-4505      250.904042    -45.096111
1113  J1643-4522      250.835000    -45.366944
1114  J1643-4550      250.806333    -45.848472
1115  J1644-44        251.150000    -44.166667
1116  J1644-4559      251.205337    -45.985972
1117  J1644-46        251.025000    -46.433333
1118  J1644-4657      251.160417    -46.960556
1119  J1645-0317      251.258506     -3.299533
1120  J1645+1012      251.393396     10.204456
1121  J1646-2142      251.575542    -21.702500
1122  J1646-4308      251.730417    -43.135278
1123  J1646-4346      251.713750    -43.777222
1124  J1646-5123      251.651458    -51.387389
1125  J1646-6831      251.728333    -68.530833
1126  J1647-3607      251.943792    -36.117778
1127  J1647-4552      251.792500    -45.871333
1128  J1647+66        252.000000     66.066667
1129  J1648-3256      252.025292    -32.944667
1130  J1648-4458      252.054167    -44.973889
1131  J1648-4611      252.091750    -46.187778
1132  J1648-6044      252.213458    -60.740417
1133  J1649+2533      252.434292     25.551944
1134  J1649-3805      252.450925    -38.099750
1135  J1649-3935      252.277833    -39.595611
1136  J1649-4349      252.335083    -43.822833
1137  J1649-4653      252.352083    -46.885833
1138  J1649-4729      252.326125    -47.498056
1139  J1649-5553      252.379583    -55.894444
1140  J1649+80        252.500000     80.750000
1141  J1650-1654      252.613353    -16.911142
1142  J1650-4126      252.554892    -41.442722
1143  J1650-4341      252.686167    -43.691889
1144  J1650-4502      252.634583    -45.043694
1145  J1650-4601      252.577583    -46.021833
1146  J1650-4921      252.646250    -49.351078
1147  J1651-1709      252.882303    -17.156141
1148  J1651-4246      252.953292    -42.769722
1149  J1651-4519      252.988333    -45.319722
1150  J1651-5222      252.929042    -52.382833
1151  J1651-5255      252.921667    -52.930000
1152  J1651-7642      252.782792    -76.710972
1153  J1652-1400      253.069487    -14.007611
1154  J1652-2404      253.243873    -24.064130
1155  J1652+2651      253.012792     26.861222
1156  J1652-4406      253.247917    -44.101389
1157  J1652-48        253.225000    -48.750000
1158  J1653-2054      253.379292    -20.915306
1159  J1653-3838      253.415825    -38.639111
1160  J1653-4030      253.392625    -40.500389
1161  J1653-4249      253.417583    -42.817583
1162  J1653-4315      253.373750    -43.250278
1163  J1653-4854      253.486250    -48.914167
1164  J1654-23        253.512500    -23.583333
1165  J1654-2713      253.598448    -27.217102
1166  J1654-3710      253.685108    -37.182528
1167  J1654-4140      253.597917    -41.673333
1168  J1654-4245      253.592000    -42.760833
1169  J1655-3048      253.852208    -30.811667
1170  J1655-3844      253.911083    -38.735833
1171  J1656+00        254.170833      0.433333
1172  J1656-3621      254.137312    -36.366583
1173  J1657-4432      254.403042    -44.538889
1174  J1658-4306      254.569167    -43.113889
1175  J1658-47        254.600000    -47.200000
1176  J1658-4958      254.728833    -49.982889
1177  J1658-5324      254.663932    -53.401945
1178  J1659-1305      254.971198    -13.085830
1179  J1659-4316      254.984917    -43.268333
1180  J1659-4439      254.914333    -44.650278
1181  J1700-3312      255.220755    -33.212917
1182  J1700-3611      255.205500    -36.198056
1183  J1700-3919      255.092792    -39.316672
1184  J1700-4012      255.160625    -40.210722
1185  J1700-4422      255.223625    -44.374167
1186  J1700-4939      255.094000    -49.654167
1187  J1701-3006A     255.302123    -30.108381
1188  J1701-3006B     255.302782    -30.113623
1189  J1701-3006C     255.303608    -30.116504
1190  J1701-3006D     255.306513    -30.111822
1191  J1701-3006E     255.305306    -30.113025
1192  J1701-3006F     255.303426    -30.114394
1193  J1701-3130      255.431304    -31.510194
1194  J1701-3726      255.327250    -37.440278
1195  J1701-4533      255.371475    -45.563528
1196  J1701-4958      255.303458    -49.975833
1197  J1702-3932      255.559833    -39.544444
1198  J1702-4128      255.718833    -41.480056
1199  J1702-4217      255.651833    -42.283667
1200  J1702-4306      255.613708    -43.112222
1201  J1702-4310      255.612250    -43.177778
1202  J1702-4428      255.719167    -44.467500
1203  J1703-1846      255.962867    -18.771052
1204  J1703-3241      255.843920    -32.696676
1205  J1703-38        255.858333    -38.200000
1206  J1703-4442      255.835792    -44.711667
1207  J1703-4851      255.976667    -48.865500
1208  J1704-6016      256.061667    -60.281667
1209  J1705-04        256.250000     -4.683333
1210  J1705-1906      256.400416    -19.110735
1211  J1705-3423      256.426513    -34.395881
1212  J1705-3936      256.404583    -39.608056
1213  J1705-3950      256.374333    -39.849722
1214  J1705-4108      256.335000    -41.145556
1215  J1705-4331      256.399642    -43.520444
1216  J1705-52        256.458333    -52.604722
1217  J1705-6135      256.313750    -61.587500
1218  J1706-3839      256.588750    -38.664167
1219  J1706-4310      256.518792    -43.172500
1220  J1706+59        256.750000     59.166667
1221  J1706-6118      256.540808    -61.303250
1222  J1707-4053      256.840533    -40.898917
1223  J1707-4341      256.917125    -43.686667
1224  J1707-4417      256.922542    -44.288611
1225  J1707-4729      256.814779    -47.492917
1226  J1708-3426      257.240785    -34.445594
1227  J1708-3506      257.073426    -35.106289
1228  J1708-3641      257.149625    -36.689306
1229  J1708-3827      257.068750    -38.460000
1230  J1708-4008      257.195292    -40.147900
1231  J1708-4522      257.053833    -45.380833
1232  J1708-52        257.000000    -52.000000
1233  J1708-7539      257.010417    -75.656389
1234  J1709-1640      257.360172    -16.682703
1235  J1709+2313      257.274133     23.224403
1236  J1709-3626      257.438125    -36.434333
1237  J1709-3841      257.316625    -38.688056
1238  J1709-43        257.445833    -43.911944
1239  J1709-4342      257.378750    -43.703889
1240  J1709-4401      257.422458    -44.019778
1241  J1709-4429      257.428033    -44.485622
1242  J1710-2616      257.520417    -26.276389
1243  J1710-37        257.625000    -37.500000
1244  J1710-4148      257.598958    -41.805278
1245  J1710+49        257.620833     49.333333
1246  J1711-1509      257.979416    -15.161041
1247  J1711-3826      257.935208    -38.437222
1248  J1711-4322      257.794004    -43.381417
1249  J1711-5350      257.971333    -53.837778
1250  J1712-2715      258.048792    -27.264722
1251  J1712-391       258.145833    -39.716667
1252  J1712-392       258.145833    -39.716667
1253  J1713+0747      258.456390      7.793745
1254  J1713-3844      258.259583    -38.741389
1255  J1713-3949      258.366667    -39.816667
1256  J1714-1054      258.667175    -10.903028
1257  J1714-3810      258.523917    -38.175250
1258  J1715-3247      258.847750    -32.791667
1259  J1715-3700      258.790208    -37.001111
1260  J1715-3859      258.907875    -38.990306
1261  J1715-3903      258.809583    -39.050556
1262  J1715-4034      258.920792    -40.572778
1263  J1715-4254      258.793917    -42.915000
1264  J1716-3720      259.047333    -37.345556
1265  J1716-4005      259.175250    -40.090833
1266  J1716-4111      259.184613    -41.185972
1267  J1716-4711      259.004621    -47.183583
1268  J1717+03        259.483333      3.183333
1269  J1717-3425      259.334352    -34.416546
1270  J1717-3737      259.316500    -37.626667
1271  J1717-3847      259.326667    -38.784167
1272  J1717-3953      259.356458    -39.898611
1273  J1717-4043      259.449625    -40.730556
1274  J1717-40435     259.258333    -40.725278
1275  J1717-4054      259.467583    -41.054722
1276  J1717-5800      259.398542    -58.001500
1277  J1718-3714      259.577458    -37.237778
1278  J1718-3718      259.541667    -37.314722
1279  J1718-3825      259.556521    -38.421683
1280  J1718-41        259.550000    -41.116667
1281  J1718-4539      259.549583    -45.654417
1282  J1719-1438      259.791971    -14.633595
1283  J1719-23        259.904167    -23.485278
1284  J1719-4006      259.757175    -40.116528
1285  J1719-4302      259.953208    -43.036500
1286  J1720+00        260.229167      0.666667
1287  J1720-0212      260.238621     -2.206639
1288  J1720-1633      260.105026    -16.559368
1289  J1720+2150      260.005417     21.836889
1290  J1720-2446      260.093583    -24.774167
1291  J1720-2933      260.142156    -29.554511
1292  J1720-36        260.225000    -36.883333
1293  J1720-3659      260.008233    -36.985139
1294  J1721-1936      260.256168    -19.614046
1295  J1721-1939      260.444208    -19.663611
1296  J1721-2457      260.272908    -24.951714
1297  J1721+35        260.487500     35.400000
1298  J1721-3532      260.386578    -35.547114
1299  J1722-3207      260.512313    -32.129258
1300  J1722-3632      260.540904    -36.548139
1301  J1722-3712      260.746542    -37.201028
1302  J1722-4400      260.693821    -44.009222
1303  J1723-2837      260.846607    -28.632547
1304  J1723-2852      260.992500    -28.880833
1305  J1723-3659      260.781583    -36.987194
1306  J1723-38        260.750000    -38.333333
1307  J1724-3149      261.186958    -31.817778
1308  J1724-35        261.179167    -35.816667
1309  J1724-3505      261.199542    -35.093333
1310  J1724-4500      261.107500    -45.004167
1311  J1725-0732      261.301171     -7.549778
1312  J1725-2852      261.291250    -28.872778
1313  J1725-3546      261.425833    -35.771111
1314  J1725-3848      261.250417    -38.810000
1315  J1725-3853      261.363625    -38.884500
1316  J1725-4043      261.422583    -40.719722
1317  J1726-00        261.595833     -0.250000
1318  J1726-31        261.650000    -31.950000
1319  J1726-3530      261.531292    -35.499444
1320  J1726-3635      261.706708    -36.596000
1321  J1726-4006      261.639042    -40.100556
1322  J1727-2739      261.879125    -27.650139
1323  J1727-29        261.829167    -29.983333
1324  J1727-2946      261.812896    -29.776888
1325  J1728-0007      262.145080     -0.129168
1326  J1728-3733      262.192708    -37.552222
1327  J1728-4028      262.115333    -40.469444
1328  J1729-2117      262.295033    -21.291111
1329  J1730-2304      262.590276    -23.075331
1330  J1730-2900      262.534500    -29.012778
1331  J1730-3350      262.635663    -33.844286
1332  J1730-3353      262.731583    -33.893889
1333  J1730-34        262.525000    -34.800000
1334  J1731-1847      262.823374    -18.792407
1335  J1731-3123      262.752208    -31.395278
1336  J1731-3322      262.809625    -33.379167
1337  J1731-4744      262.925429    -47.742933
1338  J1732-1930      263.083440    -19.502382
1339  J1732-3131      263.139750    -31.523056
1340  J1732-3426      263.029917    -34.434722
1341  J1732-35        263.125000    -35.083333
1342  J1732-3729      263.086708    -37.484722
1343  J1732-4128      263.208333    -41.480000
1344  J1732-4156      263.203583    -41.941556
1345  J1732-5049      263.199028    -50.816720
1346  J1733-2228      263.360157    -22.477009
1347  J1733-2533      263.357750    -25.553056
1348  J1733-2837      263.391250    -28.625833
1349  J1733-3030      263.495375    -30.513611
1350  J1733-3322      263.480042    -33.367500
1351  J1733-3716      263.361512    -37.282008
1352  J1733-4005      263.494333    -40.094361
1353  J1733-5515      263.251667    -55.261111
1354  J1734-0212      263.690254     -2.210854
1355  J1734-2415      263.673333    -24.255556
1356  J1734-3058      263.711829    -30.978167
1357  J1734-3333      263.612083    -33.555556
1358  J1735-0243      263.950417     -2.730000
1359  J1735-0724      263.770715     -7.414581
1360  J1735-3258      263.987083    -32.971944
1361  J1736+05        264.225000      5.800000
1362  J1736-2457      264.189333    -24.963889
1363  J1736-2819      264.103042    -28.328333
1364  J1736-2843      264.177458    -28.730833
1365  J1736-3511      264.011250    -35.198889
1366  J1737-0811      264.446301     -8.185802
1367  J1737-3102      264.390542    -31.033472
1368  J1737-3137      264.267875    -31.622500
1369  J1737-3320      264.293792    -33.338889
1370  J1737-3555      264.416829    -35.928833
1371  J1738+0333      264.724867      3.553023
1372  J1738+04        264.604167      4.333333
1373  J1738-2330      264.536667    -23.513056
1374  J1738-2647      264.520958    -26.796111
1375  J1738-2736      264.560950    -27.607167
1376  J1738-2955      264.717667    -29.930833
1377  J1738-3107      264.697500    -31.128889
1378  J1738-3211      264.725772    -32.198235
1379  J1738-3316      264.643542    -33.267111
1380  J1739+0612      264.824858      6.207889
1381  J1739-1313      264.990921    -13.221833
1382  J1739-2521      264.885954    -25.365556
1383  J1739-2903      264.892825    -29.050967
1384  J1739-3023      264.915833    -30.386667
1385  J1739-3049      264.846750    -30.827778
1386  J1739-3131      264.851267    -31.520916
1387  J1739-3159      264.952833    -31.996944
1388  J1739-3951      264.909375    -39.866750
1389  J1740+1000      265.108125     10.001750
1390  J1740+1311      265.030606     13.199081
1391  J1740-2540      265.188833    -25.671944
1392  J1740-3015      265.140917    -30.262083
1393  J1740-3052      265.208338    -30.867861
1394  J1740-3327      265.107167    -33.464861
1395  J1740-5340A     265.185788    -53.678028
1396  J1741-0840      265.343982     -8.675506
1397  J1741+1351      265.379770     13.862254
1398  J1741-2019      265.278625    -20.323333
1399  J1741-2054      265.488667    -20.903278
1400  J1741-2719      265.396083    -27.323056
